11.0 24.32572998262169 12.0 0.21414975344693576 3.201625078356507e-19 0.11764765963750752 39.198830979575135 35.234342707717616 35.01000728310759 1.7193477559503255e+43 2.8355356588828123e+44 2.384746830484902e+44 4.122638261741938e+43 111644.94011435189 44100.75585932832 4711.014826009794 0.3593752817344438 0.3671877878591019 0.2890627266124923 1187.0 0.901657363422915 57330.926527178395 23837.210692867982 3.0400307507706437e+34 40543.185907138104 39905.71912302139 73302.31286163328 5.98673934471831e-21 1.6205379624314268e-20 0.565317538383097 0.3499623779971233 0.35010111493778767 3.232304528755256e-05 8.74945758179385e-05 1.13804936042338e-10 1.608406094336516e-11 6.894618501434602e-18 1.047049231404792
1.0 8.659373959429642 3.0 0.1733496471221895 2.1486958106421196e-19 0.14360880230783052 41.72677761118028 29.331761168637264 27.71974645323929 2.617092318449362e+42 4.4388549851238316e+43 2.410764710267251e+43 1.4783724747822616e+43 94247.7547410296 -26719.06809115435 -49972.680521944145 0.26562520823849667 0.18750014699188355 0.3593752817344473 645.0 0.6020638094888411 30551.66802356596 23924.862339568714 8.332467069764093e+33 20675.878891489396 35920.09821730035 43711.28717047526 1.0907652393420447e-20 2.1395993019602806e-20 0.49822293056610223 0.18843480476914676 0.2919475059055604 2.658563706783785e-05 5.214926957777561e-05 3.265880322316713e-11 1.042049823686475e-11 1.0930810826723852e-18 0.9351164727853014
10.0 8.47477015962752 11.0 0.2122800542873071 1.1451376303503037e-19 0.19671600031899894 43.223331407450814 34.44323045490282 28.032414136720636 3.8124614009632814e+42 3.471903102444314e+43 5.797274479967871e+42 1.5114963903234248e+43 193482.33187959428 14351.785039835857 -112867.2574934081 0.25781270211383855 0.16406262861789855 0.687500538970248 900.0 0.2767858317867695 15144.283410193642 24453.46205407092 5.499328749009499e+33 29372.01214478372 36751.56794676458 57788.52497530622 8.257798857077405e-21 2.2894964693832825e-20 0.6757106435439907 0.1827940951415517 0.237411400961275 1.6465501599812957e-05 4.565103659201806e-05 2.5907648394928524e-11 1.3788515872349681e-11 2.444078752368266e-19 0.7121368037822985
8.0 7.42603449132559 8.0 0.19753747761189705 1.2452764583560725e-19 0.1886408044495515 40.87776521363559 28.950027580502503 34.007555658841 6.703187183912454e+42 2.864740900838461e+43 1.1715618632328302e+43 1.3050640576851934e+43 82902.1078735542 -7442.916124384555 21428.309428096545 0.2734377143631619 0.2890627266124888 0.320312751111139 883.0 0.6429484010526006 22998.784994467158 24273.823777888385 3.7822798151764345e+33 33628.25421998194 34466.82880149294 91954.92815425381 1.0672816794449285e-20 2.8254631985032764e-20 0.41402408231160914 0.15423329164656113 0.15805049534879645 1.3137638303194058e-05 3.477986576161145e-05 5.653051532796681e-11 4.512311550806398e-11 3.5295035917194936e-19 1.098509341067533
2.0 7.050378367300674 2.0 0.17479229026653606 1.706486801002811e-19 0.16114508430339983 42.089175579478415 28.999015894972167 28.027760388155887 2.626934172851466e+42 2.918256790412936e+43 5.142001515753149e+42 1.201303705251457e+43 70645.00338179294 -41291.10506665984 -36617.03606647566 0.20312515924121044 0.21875017149053377 0.2656252082385038 733.0 0.2662183709852793 15637.25970770897 23901.268862311572 5.056704700188131e+33 25770.93434802017 35682.62205743096 55896.98390269497 1.0636143632841081e-20 2.2518052765534156e-20 0.596754694555677 0.16586325472791655 0.20719825442721868 1.542264750799381e-05 3.2651683011963274e-05 3.1976614452552264e-11 1.6616170788938918e-11 2.8994600788088754e-19 0.6778695009331244
3.0 6.027385776679655 5.0 0.1914386884986534 1.110445338707264e-19 0.199765246747481 40.216812231445054 28.14737411018662 35.607720777321305 5.683441130000454e+42 1.947373231761198e+43 5.977019720751807e+42 1.0721606487719557e+43 39920.89919580056 -103521.90363396036 24539.180912721044 0.3125002449864738 0.6718755267209211 0.21875017149053377 760.0 0.598778942863797 18233.85979773346 24421.15490838303 5.40557833366819e+33 28512.22339529895 34335.520904700934 63748.38324066173 1.4776762059829317e-20 2.4101587787797934e-20 0.3718779965489953 0.14691146848439066 0.18132941495751406 1.7949255600942837e-05 2.9276072649757784e-05 5.26589680249236e-11 3.002531928136195e-11 1.856214145404491e-19 1.1493465645632577
7.0 2.7813040507479148 9.0 0.09145709046732635 4.699521630243539e-19 0.09710502453737956 42.76503229139584 28.747875203501206 33.816085428501225 1.246801150472035e+42 8.679615447679114e+42 5.5366825435945924e+42 4.597632516129886e+42 7348.597372540038 -68317.52126705131 -7530.657092427797 0.07812506124662377 0.09375007349594355 0.0937500734959471 105.0 0.7815419628850604 25834.576022145593 23542.016235797426 1.313817669196903e+33 19267.45766233169 36104.71662168156 50410.51534290422 1.1901073377400092e-20 1.9023356855776208e-20 0.18876070379288096 0.09935209774161138 0.10247121355075854 3.852013702449107e-06 6.15727917569041e-06 1.0594858488528217e-10 1.5121623184055226e-11 7.34627993424768e-18 1.3112465959813653
5.0 2.6227507286889717 4.0 0.14767093945000223 1.0527596490240082e-19 0.20516530182020934 40.39937689891956 27.566409285938267 35.57875327884497 1.2857135469924105e+42 4.780132373276621e+42 2.5577698369041123e+42 4.6334688213535974e+42 43660.40693424074 -63536.1364576516 23312.239010026617 0.25781270211384566 0.07812506124662022 0.20312515924121044 435.0 0.8040537549511297 18082.271418872275 24337.466993563805 2.6863758292389806e+33 31784.74998672971 32828.45866862592 44334.5991185118 1.916005390730935e-20 2.7418144553656596e-20 0.23356175607407792 0.11349831138984312 0.12948808525139544 9.710031468729432e-06 1.389510946671261e-05 2.5954293749544666e-11 1.8830085963747797e-11 1.3695575754356318e-19 1.7733718531814322
9.0 1.016411528830493 10.0 0.13035033226462434 5.931854399031921e-20 0.2733211803170632 43.2201906779329 34.33173271025342 27.609761303686025 5.4586593346903655e+41 8.132947163837445e+41 3.010309243442199e+41 2.1086265090990992e+42 166501.63132646753 1498.2815603003908 -81470.15604087019 0.09375007349594 0.12500009799459377 0.12500009799459022 38.0 1.0413160699960298 9964.8674466618 26373.38052689576 5.421150290232028e+33 17765.7328606916 31458.87467787082 28838.960871799714 2.4282275287340376e-20 3.2346224742575993e-20 0.13065981584195405 0.1276752151296073 0.1276752151296073 8.6865815493526e-06 1.1571325821619435e-05 1.602137084458093e-11 1.009761012489689e-11 6.018898268303142e-20 3.634012747622257
4.0 0.826315672990542 0.0 0.12436235102125082 5.553113459961418e-20 0.282488163533042 41.03271375043518 27.760663483402258 34.07628773510876 1.4033089892305098e+42 5.634092661129079e+41 2.430096887720365e+41 1.77988327148816e+42 30950.401404975153 55425.21765891157 -12800.006659126331 0.12500009799459377 0.37500029398377066 0.06250004899729333 33.0 2.9220653209360283 9929.778494573213 26873.456325878997 3.7139991733969665e+33 22206.829270549726 32881.839202694435 52690.76940875193 1.7046405187196252e-20 2.925964573403513e-20 0.12468122450792055 0.12468122450792055 0.12468122450792055 8.2977554386979e-06 1.4242849554363853e-05 4.7428200311870116e-11 2.366311379678088e-11 5.578029280486413e-20 6.081195598945104
